2020-02-25,11:30:03.730,0.000,UDP,192.168.250.1:53,->,192.168.250.27:61633,2,884,1,
2020-02-25,11:30:03.740,0.000,UDP,192.168.250.1:53,->,192.168.250.27:61636,2,772,1,
2020-02-25,11:30:03.740,0.000,UDP,192.168.250.1:53,->,192.168.250.27:61635,2,772,1,
2020-02-25,11:30:03.760,0.000,TCP,192.168.250.27:50297,->,81.19.104.45:443,5,224,1,
2020-02-25,11:30:03.800,0.000,TCP,81.19.104.45:443,->,217.15.20.194:50297,3,136,1,
2020-02-25,11:30:07.280,0.000,UDP,192.168.250.3:25727,->,192.168.250.1:53,2,142,1,
2020-02-25,11:30:07.280,0.000,UDP,192.168.250.1:53,->,192.168.250.3:25727,2,322,1,
2020-02-25,11:30:07.280,0.000,UDP,192.168.250.3:30193,->,192.168.250.1:53,2,124,1,
2020-02-25,11:30:07.280,0.000,UDP,192.168.250.1:53,->,192.168.250.3:30193,2,124,1,
2020-02-25,11:30:07.280,0.000,UDP,192.168.250.3:60435,->,192.168.250.1:53,2,140,1,
2020-02-25,11:30:07.280,0.000,UDP,192.168.250.1:53,->,192.168.250.3:60435,2,140,1,
2020-02-25,11:30:08.880,0.000,TCP,23.226.231.226:56019,->,217.15.20.194:80,2,80,1,
2020-02-25,11:28:03.610,125.800,TCP,13.94.251.244:443,->,217.15.20.194:58679,16,7397,1,
2020-02-25,11:21:32.040,518.320,TCP,23.226.231.226:43635,->,217.15.20.194:80,3,120,1,
2020-02-25,11:30:11.310,0.000,UDP,192.168.250.27:65421,->,192.168.250.1:53,2,120,1,
2020-02-25,11:30:11.320,0.000,UDP,192.168.250.27:49774,->,192.168.250.1:53,2,140,1,
2020-02-25,11:30:11.340,0.000,UDP,192.168.250.1:53,->,192.168.250.27:65421,2,458,1,
2020-02-25,11:30:11.340,0.000,UDP,192.168.250.1:53,->,192.168.250.27:49774,2,540,1,
2020-02-25,11:30:13.990,0.000,UDP,192.168.250.27:59375,->,192.168.250.1:53,2,154,1,
2020-02-25,11:30:13.990,0.000,UDP,192.168.250.1:53,->,192.168.250.27:59375,2,740,1,
2020-02-25,11:29:43.130,31.460,TCP,192.168.250.3:80,->,23.226.231.226:16066,7,308,1,
2020-02-25,11:27:17.500,180.020,TCP,68.232.34.200:443,->,217.15.20.194:50291,25,11442,1,
2020-02-25,11:27:17.460,180.060,TCP,192.168.250.27:50291,->,68.232.34.200:443,20,2713,1,
2020-02-25,11:30:07.210,11.090,TCP,92.118.38.58:38220,->,217.15.20.194:25,18,1027,1,
2020-02-25,11:30:07.210,11.090,TCP,192.168.250.3:25,->,92.118.38.58:38220,12,972,1,
2020-02-25,11:21:19.100,541.690,TCP,192.168.250.3:80,->,23.226.231.226:56426,13,572,1,
2020-02-25,11:30:21.120,0.000,UDP,192.168.250.27:59107,->,192.168.250.1:53,2,150,1,
2020-02-25,11:30:21.120,0.000,UDP,192.168.250.1:53,->,192.168.250.27:59107,2,468,1,
2020-02-25,11:30:21.740,0.000,TCP,23.226.231.226:43228,->,217.15.20.194:80,2,80,1,
2020-02-25,11:30:23.430,0.000,UDP,192.168.250.50:59515,->,192.168.250.1:53,2,146,1,
2020-02-25,11:30:23.430,0.000,UDP,192.168.250.1:53,->,192.168.250.50:59515,2,464,1,
2020-02-25,11:30:23.440,0.000,UDP,192.168.250.50:59516,->,173.194.222.95:443,14,4328,1,
2020-02-25,11:30:23.440,0.000,UDP,173.194.222.95:443,->,217.15.20.194:59516,20,27012,1,
2020-02-25,11:27:59.810,144.260,TCP,192.168.250.50:51353,->,77.111.247.41:443,17,2739,1,
2020-02-25,11:28:08.860,135.240,TCP,77.111.247.41:443,->,217.15.20.194:51353,15,1948,1,
2020-02-25,11:30:24.770,0.000,UDP,172.253.5.2:35312,->,217.15.20.194:53,2,162,1,
2020-02-25,11:30:24.780,0.000,UDP,192.168.250.247:53,->,172.253.5.2:35312,2,344,1,
2020-02-25,11:30:24.780,0.000,UDP,74.125.41.3:35120,->,217.15.20.194:53,2,162,1,
2020-02-25,11:30:24.780,0.000,UDP,192.168.250.247:53,->,74.125.41.3:35120,2,344,1,
2020-02-25,11:29:56.010,31.580,TCP,192.168.250.3:80,->,23.226.231.226:3275,7,308,1,
2020-02-25,11:29:43.610,45.190,TCP,77.111.247.41:443,->,217.15.20.194:61392,22,9286,1,
2020-02-25,11:29:43.580,45.220,TCP,192.168.250.50:61392,->,77.111.247.41:443,19,2824,1,
2020-02-25,11:27:33.290,178.030,TCP,68.232.34.200:443,->,217.15.20.194:60484,24,11356,1,
2020-02-25,11:27:33.250,178.080,TCP,192.168.250.57:60484,->,68.232.34.200:443,20,2754,1,
2020-02-25,11:21:44.960,526.530,TCP,23.226.231.226:30844,->,217.15.20.194:80,3,120,1,
2020-02-25,11:30:11.810,20.230,TCP,13.232.66.4:443,->,217.15.20.194:50301,13,4216,1,
2020-02-25,11:28:30.890,122.240,TCP,40.114.211.99:443,->,217.15.20.194:61137,17,7609,1,
2020-02-25,11:30:11.560,22.030,TCP,192.168.250.27:50300,->,77.74.181.18:443,10,1334,1,
2020-02-25,11:30:11.590,22.060,TCP,77.74.181.18:443,->,217.15.20.194:50300,7,709,1,
2020-02-25,11:30:34.110,0.000,UDP,192.168.250.62:45990,->,192.168.250.1:123,2,152,1,
2020-02-25,11:30:34.110,0.000,UDP,192.168.250.1:123,->,192.168.250.62:45990,2,152,1,
2020-02-25,11:30:34.610,0.000,TCP,23.226.231.226:30437,->,217.15.20.194:80,2,80,1,
2020-02-25,11:30:37.260,0.000,UDP,192.168.250.3:31919,->,192.168.250.1:53,3,186,1,
2020-02-25,11:30:37.260,0.000,UDP,192.168.250.1:53,->,192.168.250.3:31919,3,218,1,
2020-02-25,11:30:37.270,0.000,TCP,192.168.250.3:17551,->,93.92.192.5:2022,11,2865,1,
2020-02-25,11:30:37.270,0.000,TCP,93.92.192.5:2022,->,217.15.20.194:17551,9,2528,1,
2020-02-25,11:30:28.800,9.000,TCP,192.168.250.50:61547,->,77.111.247.41:443,4,204,1,
2020-02-25,11:30:38.420,0.000,UDP,192.168.250.3:40680,->,192.168.250.1:53,2,142,1,
2020-02-25,11:30:38.430,0.000,UDP,192.168.250.1:53,->,192.168.250.3:40680,2,322,1,
2020-02-25,11:30:38.430,0.000,UDP,192.168.250.3:17233,->,192.168.250.1:53,2,124,1,
2020-02-25,11:30:38.430,0.000,UDP,192.168.250.1:53,->,192.168.250.3:17233,2,124,1,
2020-02-25,11:30:38.430,0.000,UDP,192.168.250.3:15302,->,192.168.250.1:53,2,140,1,
2020-02-25,11:30:38.430,0.000,UDP,192.168.250.1:53,->,192.168.250.3:15302,2,140,1,
2020-02-25,11:30:08.880,31.110,TCP,192.168.250.3:80,->,23.226.231.226:56019,7,308,1,
2020-02-25,11:30:11.980,29.620,TCP,192.168.250.27:50302,->,77.74.181.18:443,9,980,1,
2020-02-25,11:30:12.000,29.660,TCP,77.74.181.18:443,->,217.15.20.194:50302,6,534,1,
2020-02-25,11:21:32.040,549.750,TCP,192.168.250.3:80,->,23.226.231.226:43635,13,572,1,
2020-02-25,11:30:46.780,0.000,UDP,192.168.250.35:55568,->,192.168.250.1:53,2,128,1,
2020-02-25,11:30:46.780,0.000,UDP,192.168.250.35:52128,->,192.168.250.1:53,2,146,1,
2020-02-25,11:30:46.780,0.000,UDP,192.168.250.1:53,->,192.168.250.35:52128,2,464,1,
2020-02-25,11:30:46.790,0.000,UDP,192.168.250.1:53,->,192.168.250.35:55568,2,1058,1,
2020-02-25,11:30:46.790,0.000,TCP,192.168.250.35:54856,->,192.168.250.1:53,3,168,1,
2020-02-25,11:30:46.790,0.000,TCP,192.168.250.1:53,->,192.168.250.35:54856,2,120,1,
2020-02-25,11:30:46.800,0.000,UDP,192.168.250.35:123,->,17.253.38.125:123,2,152,1,
2020-02-25,11:30:46.810,0.000,UDP,192.168.250.35:123,->,17.253.54.253:123,2,152,1,
2020-02-25,11:30:46.850,0.000,UDP,17.253.54.253:123,->,217.15.20.194:123,2,152,1,
2020-02-25,11:30:46.960,0.000,UDP,192.168.250.35:123,->,17.253.38.253:123,2,152,1,
2020-02-25,11:30:47.460,0.000,TCP,23.226.231.226:17646,->,217.15.20.194:80,2,80,1,
2020-02-25,11:30:38.350,10.980,TCP,92.118.38.58:58152,->,217.15.20.194:25,18,1031,1,
2020-02-25,11:30:38.350,10.980,TCP,192.168.250.3:25,->,92.118.38.58:58152,12,972,1,
2020-02-25,11:30:49.700,0.000,UDP,192.168.250.50:61444,->,192.168.250.1:53,3,300,1,
2020-02-25,11:30:49.760,0.000,UDP,192.168.250.1:53,->,192.168.250.50:61444,2,1072,1,
2020-02-25,11:30:49.770,0.000,TCP,192.168.250.50:54853,->,192.168.250.1:53,6,338,1,
2020-02-25,11:30:49.770,0.000,TCP,192.168.250.1:53,->,192.168.250.50:54853,5,782,1,
2020-02-25,11:30:50.340,0.000,UDP,192.168.250.50:55806,->,192.168.250.1:53,3,192,1,
2020-02-25,11:30:50.440,0.000,UDP,192.168.250.1:53,->,192.168.250.50:55806,2,1042,1,
2020-02-25,11:30:50.560,0.000,UDP,192.168.250.50:61608,->,192.168.250.1:53,2,126,1,
2020-02-25,11:30:50.570,0.000,UDP,192.168.250.1:53,->,192.168.250.50:61608,2,1054,1,
2020-02-25,11:30:50.970,0.000,UDP,192.168.250.50:62161,->,192.168.250.1:53,2,148,1,
2020-02-25,11:30:50.980,0.000,UDP,192.168.250.1:53,->,192.168.250.50:62161,2,936,1,
2020-02-25,11:28:49.610,121.560,TCP,192.168.250.50:61200,->,52.114.75.78:443,15,4891,1,
2020-02-25,11:21:57.850,534.800,TCP,23.226.231.226:18053,->,217.15.20.194:80,3,120,1,
2020-02-25,11:30:21.740,31.650,TCP,192.168.250.3:80,->,23.226.231.226:43228,7,308,1,
2020-02-25,11:30:55.310,0.000,UDP,35.239.58.193:42535,->,217.15.20.194:53,2,122,1,
2020-02-25,11:30:55.310,0.000,UDP,192.168.250.247:53,->,35.239.58.193:42535,2,290,1,
2020-02-25,11:30:56.390,0.000,UDP,192.168.250.57:56110,->,192.168.250.1:53,2,128,1,
2020-02-25,11:30:56.390,0.000,UDP,192.168.250.1:53,->,192.168.250.57:56110,2,128,1,
2020-02-25,11:31:00.270,0.000,TCP,23.226.231.226:4855,->,217.15.20.194:80,2,80,1,
2020-02-25,11:21:44.960,557.630,TCP,192.168.250.3:80,->,23.226.231.226:30844,13,572,1,
2020-02-25,11:28:03.740,179.490,TCP,68.232.34.200:443,->,217.15.20.194:61372,24,11402,1,
2020-02-25,11:28:03.700,179.530,TCP,192.168.250.50:61372,->,68.232.34.200:443,19,2633,1,
2020-02-25,11:31:03.830,0.000,UDP,192.168.250.27:59116,->,192.168.250.1:53,2,156,1,
2020-02-25,11:31:03.830,0.000,UDP,192.168.250.27:59118,->,192.168.250.1:53,2,158,1,
2020-02-25,11:31:03.830,0.000,UDP,192.168.250.27:59119,->,192.168.250.1:53,2,158,1,
2020-02-25,11:31:03.830,0.000,UDP,192.168.250.1:53,->,192.168.250.27:59116,2,700,1,
2020-02-25,11:31:03.840,0.000,UDP,192.168.250.27:59120,->,192.168.250.1:53,2,156,1,
2020-02-25,11:31:03.840,0.000,UDP,192.168.250.27:59121,->,192.168.250.1:53,2,156,1,
2020-02-25,11:31:03.840,0.000,UDP,192.168.250.1:53,->,192.168.250.27:59119,2,768,1,
2020-02-25,11:31:03.840,0.000,UDP,192.168.250.27:59122,->,192.168.250.1:53,2,176,1,
2020-02-25,11:31:03.840,0.000,UDP,192.168.250.27:59123,->,192.168.250.1:53,2,176,1,
2020-02-25,11:31:03.840,0.000,UDP,192.168.250.1:53,->,192.168.250.27:59118,2,768,1,
2020-02-25,11:31:03.840,0.000,UDP,192.168.250.27:59124,->,192.168.250.1:53,2,154,1,
2020-02-25,11:31:03.840,0.000,UDP,192.168.250.27:59125,->,192.168.250.1:53,2,154,1,
2020-02-25,11:31:03.840,0.000,UDP,192.168.250.1:53,->,192.168.250.27:59121,2,764,1,
2020-02-25,11:31:03.850,0.000,UDP,192.168.250.1:53,->,192.168.250.27:59120,2,764,1,
2020-02-25,11:31:03.850,0.000,UDP,192.168.250.27:59126,->,192.168.250.1:53,2,154,1,
2020-02-25,11:31:03.850,0.000,UDP,192.168.250.27:59127,->,192.168.250.1:53,2,154,1,
2020-02-25,11:31:03.850,0.000,UDP,192.168.250.1:53,->,192.168.250.27:59123,2,676,1,
2020-02-25,11:31:03.850,0.000,UDP,192.168.250.27:59128,->,192.168.250.1:53,2,152,1,
2020-02-25,11:31:03.850,0.000,UDP,192.168.250.27:59129,->,192.168.250.1:53,2,152,1,
2020-02-25,11:31:03.850,0.000,UDP,192.168.250.1:53,->,192.168.250.27:59122,2,676,1,
2020-02-25,11:31:03.860,0.000,UDP,192.168.250.1:53,->,192.168.250.27:59125,2,888,1,
2020-02-25,11:31:03.860,0.000,UDP,192.168.250.27:59130,->,192.168.250.1:53,2,156,1,
2020-02-25,11:31:03.860,0.000,UDP,192.168.250.27:59131,->,192.168.250.1:53,2,156,1,
2020-02-25,11:31:03.860,0.000,UDP,192.168.250.1:53,->,192.168.250.27:59124,2,888,1,
2020-02-25,11:31:03.860,0.000,UDP,192.168.250.27:59132,->,192.168.250.1:53,2,152,1,
2020-02-25,11:31:03.860,0.000,UDP,192.168.250.27:59133,->,192.168.250.1:53,2,152,1,
2020-02-25,11:31:03.870,0.000,UDP,192.168.250.1:53,->,192.168.250.27:59127,2,760,1,
2020-02-25,11:31:03.870,0.000,UDP,192.168.250.1:53,->,192.168.250.27:59126,2,760,1,
2020-02-25,11:31:03.870,0.000,UDP,192.168.250.1:53,->,192.168.250.27:59129,2,596,1,
2020-02-25,11:31:03.870,0.000,UDP,192.168.250.1:53,->,192.168.250.27:59128,2,596,1,
2020-02-25,11:31:03.870,0.000,UDP,192.168.250.27:59134,->,192.168.250.1:53,2,160,1,
2020-02-25,11:31:03.870,0.000,UDP,192.168.250.27:59135,->,192.168.250.1:53,2,160,1,
2020-02-25,11:31:03.880,0.000,UDP,192.168.250.1:53,->,192.168.250.27:59131,2,700,1,
2020-02-25,11:31:03.880,0.000,UDP,192.168.250.1:53,->,192.168.250.27:59130,2,700,1,
2020-02-25,11:31:03.880,0.000,UDP,192.168.250.1:53,->,192.168.250.27:59133,2,884,1,
2020-02-25,11:31:03.890,0.000,UDP,192.168.250.1:53,->,192.168.250.27:59132,2,884,1,
2020-02-25,11:31:03.890,0.000,UDP,192.168.250.1:53,->,192.168.250.27:59135,2,772,1,
2020-02-25,11:31:03.890,0.000,UDP,192.168.250.1:53,->,192.168.250.27:59134,2,772,1,
2020-02-25,11:31:03.920,0.000,TCP,192.168.250.27:50306,->,62.128.100.161:443,5,224,1,
2020-02-25,11:31:03.940,0.000,TCP,62.128.100.161:443,->,217.15.20.194:50306,4,184,1,
2020-02-25,11:30:59.030,5.020,TCP,192.168.250.3:80,->,141.8.142.75:62395,9,5812,1,
2020-02-25,11:30:59.030,5.030,TCP,141.8.142.75:62395,->,217.15.20.194:80,9,841,1,
2020-02-25,11:31:05.170,0.000,UDP,192.168.250.50:63160,->,192.168.250.1:53,2,120,1,
2020-02-25,11:31:05.180,0.000,UDP,192.168.250.1:53,->,192.168.250.50:63160,2,1070,1,
2020-02-25,11:30:11.540,53.710,TCP,13.232.66.4:443,->,217.15.20.194:50298,19,6076,1,
2020-02-25,11:30:11.340,53.910,TCP,192.168.250.27:50298,->,13.232.66.4:443,20,1724,1,
2020-02-25,11:30:34.610,31.180,TCP,192.168.250.3:80,->,23.226.231.226:30437,7,308,1,
2020-02-25,11:31:06.360,0.000,UDP,192.168.250.62:39778,->,192.168.250.1:123,2,152,1,
2020-02-25,11:31:06.360,0.000,UDP,192.168.250.1:123,->,192.168.250.62:39778,2,152,1,
2020-02-25,11:31:09.550,0.000,UDP,192.168.250.3:29400,->,192.168.250.1:53,2,142,1,
2020-02-25,11:31:09.550,0.000,UDP,192.168.250.1:53,->,192.168.250.3:29400,2,322,1,
2020-02-25,11:31:09.550,0.000,UDP,192.168.250.3:11573,->,192.168.250.1:53,2,124,1,
2020-02-25,11:31:09.550,0.000,UDP,192.168.250.1:53,->,192.168.250.3:11573,2,124,1,
2020-02-25,11:31:09.550,0.000,UDP,192.168.250.3:37143,->,192.168.250.1:53,2,140,1,
2020-02-25,11:31:09.550,0.000,UDP,192.168.250.1:53,->,192.168.250.3:37143,2,140,1,
2020-02-25,11:31:10.010,0.000,UDP,45.63.43.171:27649,->,217.15.20.194:53,2,138,1,
2020-02-25,11:31:10.010,0.000,UDP,192.168.250.247:53,->,45.63.43.171:27649,2,314,1,
2020-02-25,10:38:52.170,3139.000,UDP,85.21.78.91:123,->,217.15.20.194:123,6,456,1,
2020-02-25,11:31:13.100,0.000,TCP,23.226.231.226:57599,->,217.15.20.194:80,2,80,1,
2020-02-25,10:39:39.360,3093.900,UDP,192.168.250.3:123,->,192.36.143.130:123,6,456,1,
2020-02-25,11:22:10.780,543.030,TCP,23.226.231.226:5262,->,217.15.20.194:80,3,120,1,
2020-02-25,11:30:57.090,20.040,TCP,192.168.250.27:50305,->,77.74.181.18:443,7,826,1,
2020-02-25,11:30:57.100,20.040,TCP,77.74.181.18:443,->,217.15.20.194:50305,5,359,1,
2020-02-25,11:31:17.250,0.000,UDP,192.168.250.27:63850,->,192.168.250.1:53,2,132,1,
2020-02-25,11:31:17.260,0.000,UDP,192.168.250.1:53,->,192.168.250.27:63850,2,1062,1,
2020-02-25,11:31:17.260,0.000,TCP,192.168.250.27:57709,->,192.168.250.1:53,6,304,1,
2020-02-25,11:31:17.260,0.000,TCP,192.168.250.1:53,->,192.168.250.27:57709,5,761,1,
2020-02-25,11:31:17.410,0.000,UDP,192.168.250.27:50747,->,192.168.250.1:53,2,158,1,
2020-02-25,11:31:17.420,0.000,UDP,192.168.250.1:53,->,192.168.250.27:50747,2,1076,1,
2020-02-25,11:31:17.420,0.000,TCP,192.168.250.27:62368,->,192.168.250.1:53,6,317,1,
2020-02-25,11:31:17.420,0.000,TCP,192.168.250.1:53,->,192.168.250.27:62368,5,848,1,
2020-02-25,11:30:47.460,31.130,TCP,192.168.250.3:80,->,23.226.231.226:17646,7,308,1,
2020-02-25,10:32:04.060,3555.400,TCP,64.233.162.188:5228,->,217.15.20.194:63315,126,6612,1,
2020-02-25,11:29:34.660,105.610,TCP,192.168.250.50:61356,->,140.82.118.5:443,14,2345,1,
2020-02-25,11:29:34.700,105.600,TCP,140.82.118.5:443,->,217.15.20.194:61356,15,6241,1,
2020-02-25,11:31:09.480,11.100,TCP,92.118.38.58:13550,->,217.15.20.194:25,18,1031,1,
2020-02-25,11:31:09.480,11.100,TCP,192.168.250.3:25,->,92.118.38.58:13550,12,972,1,
2020-02-25,11:31:21.080,0.000,UDP,172.253.6.1:56181,->,217.15.20.194:53,2,154,1,
2020-02-25,11:31:21.080,0.000,UDP,192.168.250.247:53,->,172.253.6.1:56181,2,308,1,
2020-02-25,11:31:23.430,0.000,UDP,192.168.250.50:50079,->,192.168.250.1:53,2,146,1,
2020-02-25,11:31:23.440,0.000,UDP,192.168.250.1:53,->,192.168.250.50:50079,2,1076,1,
2020-02-25,11:31:23.440,0.000,TCP,192.168.250.50:49990,->,192.168.250.1:53,6,311,1,
2020-02-25,11:31:23.440,0.000,TCP,192.168.250.1:53,->,192.168.250.50:49990,5,832,1,
2020-02-25,11:31:23.450,0.000,UDP,192.168.250.50:52927,->,192.168.250.1:53,2,136,1,
2020-02-25,11:31:23.450,0.000,UDP,192.168.250.1:53,->,192.168.250.50:52927,2,730,1,
2020-02-25,11:31:23.450,0.000,UDP,192.168.250.50:49918,->,192.168.250.1:53,2,136,1,
2020-02-25,11:31:23.450,0.000,UDP,192.168.250.1:53,->,192.168.250.50:49918,2,474,1,
2020-02-25,11:21:57.850,566.140,TCP,192.168.250.3:80,->,23.226.231.226:18053,13,572,1,
2020-02-25,11:31:18.540,5.500,TCP,192.168.250.3:80,->,141.8.183.203:45825,18,18469,1,
2020-02-25,11:31:18.540,5.520,TCP,141.8.183.203:45825,->,217.15.20.194:80,19,1923,1,
2020-02-25,11:31:19.520,5.020,TCP,192.168.250.3:80,->,141.8.142.178:63145,14,13095,1,
2020-02-25,11:31:19.520,5.040,TCP,141.8.142.178:63145,->,217.15.20.194:80,14,1264,1,
2020-02-25,11:31:26.000,0.000,TCP,23.226.231.226:44552,->,217.15.20.194:80,2,80,1,
2020-02-25,11:09:16.360,1331.580,TCP,23.226.231.226:52349,->,217.15.20.194:80,6,240,1,
2020-02-25,11:28:49.640,158.970,TCP,52.114.75.78:443,->,217.15.20.194:61200,15,7599,1,
2020-02-25,11:31:29.650,0.000,TCP,192.168.250.50:50014,->,13.107.3.128:443,9,1601,1,
2020-02-25,11:31:29.650,0.000,UDP,192.168.250.50:55229,->,192.168.250.1:53,2,120,1,
2020-02-25,11:31:29.650,0.000,UDP,192.168.250.1:53,->,192.168.250.50:55229,2,1070,1,
2020-02-25,11:31:29.650,0.000,TCP,192.168.250.50:59235,->,192.168.250.1:53,6,298,1,
2020-02-25,11:31:29.650,0.000,TCP,192.168.250.1:53,->,192.168.250.50:59235,5,749,1,
2020-02-25,11:31:00.270,31.520,TCP,192.168.250.3:80,->,23.226.231.226:4855,7,308,1,
2020-02-25,11:31:31.820,0.000,UDP,192.168.250.50:49851,->,192.168.250.1:53,2,152,1,
2020-02-25,11:31:31.820,0.000,UDP,192.168.250.50:57094,->,192.168.250.1:53,3,228,1,
2020-02-25,11:31:31.850,0.000,UDP,192.168.250.1:53,->,192.168.250.50:49851,2,704,1,
2020-02-25,11:31:31.850,0.000,UDP,192.168.250.1:53,->,192.168.250.50:57094,3,1395,1,
2020-02-25,11:31:31.820,1.080,TCP,192.168.250.50:59247,->,52.114.158.53:443,9,2038,1,
2020-02-25,11:31:33.050,0.000,UDP,192.168.250.57:51909,->,192.168.250.1:53,2,132,1,
2020-02-25,11:31:33.090,0.000,UDP,192.168.250.1:53,->,192.168.250.57:51909,2,1062,1,
2020-02-25,11:31:33.100,0.000,TCP,192.168.250.57:61179,->,192.168.250.1:53,6,304,1,
2020-02-25,11:31:33.100,0.000,TCP,192.168.250.1:53,->,192.168.250.57:61179,5,761,1,
